City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3hrs),Snow inches (last 3hrs)
454,Awbari,LY,2022-04-01 17:27:33,26.5921,12.7805,81.99,13,100,5.75,overcast clouds,0.0,0.0
455,Egvekinot,RU,2022-04-01 17:27:33,66.3167,-179.1667,4.66,87,100,12.06,overcast clouds,0.0,0.0
456,Kisangani,CD,2022-04-01 17:27:34,0.5167,25.2,81.34,58,88,4.47,overcast clouds,0.0,0.0
457,Pouebo,NC,2022-04-01 17:27:35,-20.4,164.5667,77.86,88,96,7.72,overcast clouds,0.0,0.0
458,Lingao,CN,2022-04-01 17:27:36,19.9103,109.6859,62.87,94,100,18.03,overcast clouds,0.0,0.0
459,Cidreira,BR,2022-04-01 17:27:36,-30.1811,-50.2056,66.76,57,76,8.46,broken clouds,0.0,0.0
460,Tazovskiy,RU,2022-04-01 17:27:37,67.4667,78.7,6.94,96,100,9.8,overcast clouds,0.0,0.0
461,Pop,UZ,2022-04-01 17:27:37,40.8736,71.1089,63.09,28,0,1.59,clear sky,0.0,0.0
462,Macusani,PE,2022-04-01 17:27:38,-14.0833,-70.4333,45.61,74,98,6.93,overcast clouds,0.0,0.0
463,Totskoye,RU,2022-04-01 17:27:39,52.5248,52.7623,42.33,90,100,8.21,light rain,0.0,0.0
464,Saint George,US,2022-04-01 17:25:19,37.1041,-113.5841,67.62,35,0,5.75,clear sky,0.0,0.0
465,Vallenar,CL,2022-04-01 17:27:39,-28.5708,-70.7581,81.84,30,0,7.34,clear sky,0.0,0.0
466,Saint-Ambroise,CA,2022-04-01 17:27:40,48.5501,-71.3324,39.74,96,100,7.72,overcast clouds,0.0,0.0
467,Abnub,EG,2022-04-01 17:27:40,27.2696,31.1511,89.82,5,87,6.04,overcast clouds,0.0,0.0
468,Kushmurun,KZ,2022-04-01 17:27:41,52.4503,64.6311,32.77,86,90,11.97,overcast clouds,0.0,0.0
469,Arbazh,RU,2022-04-01 17:27:41,57.6804,48.3065,25.88,94,99,3.85,overcast clouds,0.0,0.0
470,Terrace,CA,2022-04-01 17:27:41,54.5163,-128.6035,37.31,100,100,5.75,light rain,0.0,0.0
471,Iqaluit,CA,2022-04-01 17:27:42,63.7506,-68.5145,24.53,92,100,2.3,overcast clouds,0.0,0.0
472,Batala,IN,2022-04-01 17:27:42,31.8186,75.2028,71.38,17,0,6.13,clear sky,0.0,0.0
473,Awjilah,LY,2022-04-01 17:27:43,29.1081,21.2869,80.62,17,100,19.73,overcast clouds,0.0,0.0
474,Muncar,ID,2022-04-01 17:27:43,-8.4333,114.3333,76.51,88,92,3.67,overcast clouds,0.0,0.0
475,Chernyshevskiy,RU,2022-04-01 17:27:44,63.0128,112.4714,1.85,98,100,2.91,overcast clouds,0.0,0.0
476,Warrington,GB,2022-04-01 17:27:44,53.3925,-2.5802,47.12,63,20,14.97,few clouds,0.0,0.0
477,Saiha,IN,2022-04-01 17:27:45,22.4833,92.9667,68.04,95,43,3.11,scattered clouds,0.0,0.0
478,Broome,US,2022-04-01 17:27:45,42.2506,-75.833,44.02,72,100,19.57,overcast clouds,0.0,0.0
479,Beyneu,KZ,2022-04-01 17:27:45,45.3167,55.2,57.56,46,1,2.95,clear sky,0.0,0.0
480,Yenotayevka,RU,2022-04-01 17:27:46,47.2456,47.0281,56.21,43,100,16.93,overcast clouds,0.0,0.0
481,North Myrtle Beach,US,2022-04-01 17:27:47,33.816,-78.68,74.07,32,0,11.5,clear sky,0.0,0.0
482,Vao,NC,2022-04-01 17:27:47,-22.6667,167.4833,79.18,88,15,14.88,few clouds,0.0,0.0
483,Tukums,LV,2022-04-01 17:27:48,56.9669,23.1553,33.15,67,99,11.01,overcast clouds,0.0,0.0
484,Bangassou,CF,2022-04-01 17:27:49,4.7413,22.8184,80.31,51,86,3.49,overcast clouds,0.0,0.0
485,Liepaja,LV,2022-04-01 17:27:49,56.5419,21.0367,35.58,41,0,11.5,clear sky,0.0,0.0
486,Bilma,NE,2022-04-01 17:27:50,18.6853,12.9164,87.76,3,4,3.56,clear sky,0.0,0.0
487,Fuzhou,CN,2022-04-01 17:27:50,26.0614,119.3061,51.69,73,100,3.22,overcast clouds,0.0,0.0
488,Fort-Shevchenko,KZ,2022-04-01 17:27:51,44.5086,50.263,51.53,61,38,9.71,scattered clouds,0.0,0.0
489,Kouango,CF,2022-04-01 17:27:52,4.9934,19.9619,88.07,41,98,3.76,overcast clouds,0.0,0.0
490,Tamiahua,MX,2022-04-01 17:27:52,21.2667,-97.45,79.72,67,100,9.4,overcast clouds,0.0,0.0
491,Alice Springs,AU,2022-04-01 17:27:49,-23.7,133.8833,54.95,41,100,8.05,overcast clouds,0.0,0.0
492,Nochistlan,MX,2022-04-01 17:27:53,21.3667,-102.85,77.27,11,31,10.18,scattered clouds,0.0,0.0
493,Shimoda,JP,2022-04-01 17:27:53,34.6667,138.95,41.11,60,99,5.86,overcast clouds,0.0,0.0
494,Ellisras,ZA,2022-04-01 17:27:54,-23.6649,27.7443,76.86,32,7,3.69,clear sky,0.0,0.0
495,Fayaoue,NC,2022-04-01 17:27:54,-20.65,166.5333,82.04,84,86,12.59,overcast clouds,0.0,0.0
496,Praya,CV,2022-04-01 17:24:59,14.9215,-23.5087,81.14,57,0,6.91,clear sky,0.0,0.0
497,Marfino,RU,2022-04-01 17:27:55,55.7028,37.3822,35.87,51,0,15.66,clear sky,0.0,0.0
498,Mitsamiouli,KM,2022-04-01 17:27:55,-11.3847,43.2844,81.95,72,65,2.73,broken clouds,0.0,0.0
499,Soe,ID,2022-04-01 17:27:57,-9.8607,124.284,63.72,94,5,2.86,clear sky,0.0,0.0
500,Fairbanks,US,2022-04-01 17:27:57,64.8378,-147.7164,12.54,45,0,9.22,clear sky,0.0,0.0
501,Puri,IN,2022-04-01 17:26:20,19.8,85.85,81.12,88,15,23.22,few clouds,0.0,0.0
502,Zaria,NG,2022-04-01 17:27:58,11.1113,7.7227,97.23,5,12,8.03,few clouds,0.0,0.0
503,Gornopravdinsk,RU,2022-04-01 17:27:59,60.05,69.9,21.15,98,100,1.74,light snow,0.0,0.0
504,Lasa,IT,2022-04-01 17:27:59,46.6166,10.7002,42.03,97,100,5.21,overcast clouds,0.0,0.0
505,Freeport,US,2022-04-01 17:26:09,40.6576,-73.5832,58.24,48,100,24.16,overcast clouds,0.0,0.0
506,Wanaka,NZ,2022-04-01 17:28:01,-44.7,169.15,49.96,87,64,3.65,broken clouds,0.0,0.0
507,Mchinji,MW,2022-04-01 17:28:01,-13.7984,32.8802,64.8,95,55,2.57,broken clouds,0.0,0.0
508,Kroya,ID,2022-04-01 17:28:02,-7.6331,109.2461,76.91,88,100,2.89,overcast clouds,0.0,0.0
509,Angoram,PG,2022-04-01 17:28:02,-4.0625,144.0661,73.6,96,100,2.53,overcast clouds,0.0,0.0
510,Altay,CN,2022-04-01 17:28:03,47.8667,88.1167,35.82,38,97,10.07,overcast clouds,0.0,0.0
511,Semnan,IR,2022-04-01 17:28:03,35.5729,53.3971,66.04,16,0,2.3,clear sky,0.0,0.0
512,Gallup,US,2022-04-01 17:28:04,35.5281,-108.7426,54.36,59,0,4.0,clear sky,0.0,0.0
513,Kabalo,CD,2022-04-01 17:28:04,-6.05,26.9167,76.03,83,54,2.91,broken clouds,0.0,0.0
514,Manaure,CO,2022-04-01 17:28:05,11.7751,-72.4445,88.39,50,83,19.26,broken clouds,0.0,0.0
515,Dudinka,RU,2022-04-01 17:28:05,69.4058,86.1778,11.62,95,100,10.42,light snow,0.0,0.0
516,Salinopolis,BR,2022-04-01 17:28:06,-0.6136,-47.3561,76.26,92,98,6.55,overcast clouds,0.0,0.0
517,Verkhnyaya Inta,RU,2022-04-01 17:28:06,65.9811,60.3094,13.08,94,95,9.31,overcast clouds,0.0,0.0
518,Washington,US,2022-04-01 17:23:12,47.5001,-120.5015,46.89,47,100,1.95,overcast clouds,0.0,0.0
519,Huaihua,CN,2022-04-01 17:28:07,27.5494,109.9592,49.64,94,100,3.02,moderate rain,0.0,0.0
520,Mahanje,TZ,2022-04-01 17:28:07,-9.9333,35.3333,65.66,96,75,2.95,light rain,0.0,0.0
521,Manono,CD,2022-04-01 17:28:08,-7.3,27.4167,75.43,78,55,2.17,broken clouds,0.0,0.0
522,Amalapuram,IN,2022-04-01 17:28:09,16.5833,82.0167,78.78,90,0,5.21,clear sky,0.0,0.0
523,Hami,CN,2022-04-01 17:28:09,42.8,93.45,53.31,19,4,6.96,clear sky,0.0,0.0
524,Morgan City,US,2022-04-01 17:28:10,29.6994,-91.2068,75.0,43,0,6.91,clear sky,0.0,0.0
525,Tayoltita,MX,2022-04-01 17:28:11,24.0833,-105.9333,79.99,15,1,6.42,clear sky,0.0,0.0
526,Chongwe,ZM,2022-04-01 17:28:11,-15.3292,28.682,65.75,93,36,4.29,scattered clouds,0.0,0.0
527,Bogande,BF,2022-04-01 17:28:12,12.9714,-0.1436,102.92,7,100,0.4,overcast clouds,0.0,0.0
528,Jasper,US,2022-04-01 17:28:13,37.2001,-94.3502,56.89,39,20,3.44,few clouds,0.0,0.0
529,Portland,US,2022-04-01 17:25:46,45.5234,-122.6762,51.39,77,75,3.0,broken clouds,0.0,0.0
530,Sambava,MG,2022-04-01 17:28:13,-14.2667,50.1667,76.26,89,88,13.06,light rain,0.0,0.0
531,Senigallia,IT,2022-04-01 17:28:14,43.7093,13.2167,57.69,65,75,3.0,broken clouds,0.0,0.0
532,Jaguariaiva,BR,2022-04-01 17:28:14,-24.2511,-49.7058,57.52,96,100,8.16,overcast clouds,0.0,0.0
533,Ozu,JP,2022-04-01 17:28:15,33.5,132.55,43.18,70,97,7.29,overcast clouds,0.0,0.0
534,Whitehorse,CA,2022-04-01 17:28:16,60.7161,-135.0538,20.1,78,100,5.01,light snow,0.0,0.0
535,Jalu,LY,2022-04-01 17:28:16,29.0331,21.5482,82.71,17,100,14.99,overcast clouds,0.0,0.0
536,Mangaratiba,BR,2022-04-01 17:28:17,-22.9597,-44.0406,76.06,97,100,6.67,light rain,0.0,0.0
537,Platanos,GR,2022-04-01 17:28:19,37.6667,21.6167,61.09,89,6,8.03,clear sky,0.0,0.0
538,Pokhara,NP,2022-04-01 17:24:16,28.2333,83.9833,73.27,57,80,4.25,broken clouds,0.0,0.0
539,Nizhniy Tsasuchey,RU,2022-04-01 17:28:19,50.5167,115.1333,31.1,71,9,7.56,clear sky,0.0,0.0
540,Iaciara,BR,2022-04-01 17:28:19,-14.0958,-46.6317,94.78,25,7,1.28,clear sky,0.0,0.0
541,Sahuaripa,MX,2022-04-01 17:28:20,29.05,-109.2333,77.86,18,0,2.39,clear sky,0.0,0.0
542,Alofi,NU,2022-04-01 17:28:20,-19.0595,-169.9187,73.29,94,98,2.3,overcast clouds,0.0,0.0
543,Kodinsk,RU,2022-04-01 17:28:21,58.6881,99.1844,26.08,86,100,8.21,light snow,0.0,0.0
544,Richards Bay,ZA,2022-04-01 17:28:21,-28.783,32.0377,73.0,89,58,7.4,light rain,0.0,0.0
545,Honiara,SB,2022-04-01 17:28:22,-9.4333,159.95,74.03,91,100,6.08,overcast clouds,0.0,0.0
